"irep","paramid","h_search","lindist","nind","net","mutrate","nbiallelic","ngraphs","min_nethw","atleastonehashmatch","min_treehw","max_ndisplayed","mean_ndisplayed","relativell"
6,"1-0.7-10000-1.25e-08-fleg-pruned",0,0.7,1,"fleg-pruned",1.25e-08,10000,5,2,FALSE,2,1,0.2,-6.00224217894818
6,"1-0.7-10000-1.25e-08-fleg-pruned",1,0.7,1,"fleg-pruned",1.25e-08,10000,182,0,TRUE,0,2,0.620879120879121,2.41004959719637
6,"1-0.7-10000-1.25e-08-fleg-pruned",2,0.7,1,"fleg-pruned",1.25e-08,10000,1190,2,FALSE,0,2,0.747058823529412,8.26104124430111
6,"1-0.7-1e+05-1.25e-07-fleg-pruned",0,0.7,1,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-22.8427104651194
6,"1-0.7-1e+05-1.25e-07-fleg-pruned",1,0.7,1,"fleg-pruned",1.25e-07,1e+05,12,0,TRUE,0,2,1.25,4.2895927560596
6,"1-0.7-1e+05-1.25e-07-fleg-pruned",2,0.7,1,"fleg-pruned",1.25e-07,1e+05,79,2,FALSE,0,2,1.26582278481013,21.4714384402221
6,"1-0.7-1e+05-1.25e-08-fleg-pruned",0,0.7,1,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-13.5976348119432
6,"1-0.7-1e+05-1.25e-08-fleg-pruned",1,0.7,1,"fleg-pruned",1.25e-08,1e+05,27,0,TRUE,0,2,1.03703703703704,1.41764426428086
6,"1-0.7-1e+05-1.25e-08-fleg-pruned",2,0.7,1,"fleg-pruned",1.25e-08,1e+05,266,2,FALSE,0,2,1.01127819548872,11.6566380524904
6,"10-0-10000-1.25e-07-fleg-pruned",0,0,10,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,-0.405677003244474
6,"10-0-10000-1.25e-07-fleg-pruned",1,0,10,"fleg-pruned",1.25e-07,10000,127,0,TRUE,0,2,0.866141732283465,5.37477122627557
6,"10-0-10000-1.25e-07-fleg-pruned",2,0,10,"fleg-pruned",1.25e-07,10000,1773,2,FALSE,0,2,0.806542583192329,8.33723063373746
6,"10-0-10000-1.25e-08-fleg-pruned",0,0,10,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,1.22289922047725
6,"10-0-10000-1.25e-08-fleg-pruned",1,0,10,"fleg-pruned",1.25e-08,10000,131,0,TRUE,0,2,0.900763358778626,2.91784950479355
6,"10-0-10000-1.25e-08-fleg-pruned",2,0,10,"fleg-pruned",1.25e-08,10000,1908,2,FALSE,0,2,0.818658280922432,4.80404662472831
6,"10-0-1e+05-1.25e-07-fleg-pruned",0,0,10,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-22.9616091984608
6,"10-0-1e+05-1.25e-07-fleg-pruned",1,0,10,"fleg-pruned",1.25e-07,1e+05,9,0,TRUE,0,2,1.33333333333333,2.55798227956095
6,"10-0-1e+05-1.25e-07-fleg-pruned",2,0,10,"fleg-pruned",1.25e-07,1e+05,520,2,FALSE,0,2,1.28269230769231,5.85764884278663
6,"10-0-1e+05-1.25e-08-fleg-pruned",0,0,10,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-6.88271715489399
6,"10-0-1e+05-1.25e-08-fleg-pruned",1,0,10,"fleg-pruned",1.25e-08,1e+05,127,0,TRUE,0,2,0.94488188976378,1.06502483606787
6,"10-0-1e+05-1.25e-08-fleg-pruned",2,0,10,"fleg-pruned",1.25e-08,1e+05,1239,2,FALSE,0,2,1.0363196125908,5.05766352047931
6,"10-0.15-10000-1.25e-07-fleg-pruned",0,0.15,10,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,-1.02881368379926
6,"10-0.15-10000-1.25e-07-fleg-pruned",1,0.15,10,"fleg-pruned",1.25e-07,10000,137,0,TRUE,0,2,0.861313868613139,4.34921193065903
6,"10-0.15-10000-1.25e-07-fleg-pruned",2,0.15,10,"fleg-pruned",1.25e-07,10000,2149,2,FALSE,0,2,0.817589576547231,9.34300835365343
6,"10-0.15-10000-1.25e-08-fleg-pruned",0,0.15,10,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,-0.508509282284542
6,"10-0.15-10000-1.25e-08-fleg-pruned",1,0.15,10,"fleg-pruned",1.25e-08,10000,318,0,TRUE,0,2,0.364779874213836,1.47470424391416
6,"10-0.15-10000-1.25e-08-fleg-pruned",2,0.15,10,"fleg-pruned",1.25e-08,10000,2947,2,FALSE,0,2,0.676620291822192,3.23403119663851
6,"10-0.15-1e+05-1.25e-07-fleg-pruned",0,0.15,10,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-26.0277906076484
6,"10-0.15-1e+05-1.25e-07-fleg-pruned",1,0.15,10,"fleg-pruned",1.25e-07,1e+05,9,0,TRUE,0,2,1.33333333333333,4.79525291528736
6,"10-0.15-1e+05-1.25e-07-fleg-pruned",2,0.15,10,"fleg-pruned",1.25e-07,1e+05,541,2,FALSE,0,2,1.20517560073937,7.40210034229523
6,"10-0.15-1e+05-1.25e-08-fleg-pruned",0,0.15,10,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-17.2211221802814
6,"10-0.15-1e+05-1.25e-08-fleg-pruned",1,0.15,10,"fleg-pruned",1.25e-08,1e+05,9,0,TRUE,0,2,1.33333333333333,3.96599705341441
6,"10-0.15-1e+05-1.25e-08-fleg-pruned",2,0.15,10,"fleg-pruned",1.25e-08,1e+05,567,2,FALSE,0,2,1.18871252204586,8.0283701658237
6,"10-0.3-10000-1.25e-07-fleg-pruned",0,0.3,10,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,0.321641959670448
6,"10-0.3-10000-1.25e-07-fleg-pruned",1,0.3,10,"fleg-pruned",1.25e-07,10000,328,0,TRUE,0,2,0.347560975609756,5.72161755708787
6,"10-0.3-10000-1.25e-07-fleg-pruned",2,0.3,10,"fleg-pruned",1.25e-07,10000,2553,2,FALSE,0,2,0.745397571484528,9.09806981079865
6,"10-0.3-10000-1.25e-08-fleg-pruned",0,0.3,10,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,1.85820256502187
6,"10-0.3-10000-1.25e-08-fleg-pruned",1,0.3,10,"fleg-pruned",1.25e-08,10000,118,0,TRUE,0,2,0.906779661016949,6.64761508026575
6,"10-0.3-10000-1.25e-08-fleg-pruned",2,0.3,10,"fleg-pruned",1.25e-08,10000,2158,2,FALSE,0,2,0.843373493975904,10.7617193953556
6,"10-0.3-1e+05-1.25e-07-fleg-pruned",0,0.3,10,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-10.2898378140139
6,"10-0.3-1e+05-1.25e-07-fleg-pruned",1,0.3,10,"fleg-pruned",1.25e-07,1e+05,29,0,TRUE,0,2,0.931034482758621,2.61140958498932
6,"10-0.3-1e+05-1.25e-07-fleg-pruned",2,0.3,10,"fleg-pruned",1.25e-07,1e+05,584,2,FALSE,0,2,1.22945205479452,11.3109221715902
6,"10-0.3-1e+05-1.25e-08-fleg-pruned",0,0.3,10,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-17.5862656396434
6,"10-0.3-1e+05-1.25e-08-fleg-pruned",1,0.3,10,"fleg-pruned",1.25e-08,1e+05,9,0,TRUE,0,2,1.33333333333333,4.57661298053578
6,"10-0.3-1e+05-1.25e-08-fleg-pruned",2,0.3,10,"fleg-pruned",1.25e-08,1e+05,724,0,TRUE,0,2,1.36878453038674,7.28296551262969
6,"10-0.5-10000-1.25e-07-fleg-pruned",0,0.5,10,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,-0.614521566707692
6,"10-0.5-10000-1.25e-07-fleg-pruned",1,0.5,10,"fleg-pruned",1.25e-07,10000,131,0,TRUE,0,2,0.900763358778626,3.1320642583237
6,"10-0.5-10000-1.25e-07-fleg-pruned",2,0.5,10,"fleg-pruned",1.25e-07,10000,2641,2,FALSE,0,2,0.942824687618326,6.15840189042042
6,"10-0.5-10000-1.25e-08-fleg-pruned",0,0.5,10,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,1.15768088058288
6,"10-0.5-10000-1.25e-08-fleg-pruned",1,0.5,10,"fleg-pruned",1.25e-08,10000,169,0,TRUE,0,2,0.656804733727811,4.54938874290073
6,"10-0.5-10000-1.25e-08-fleg-pruned",2,0.5,10,"fleg-pruned",1.25e-08,10000,2462,2,FALSE,0,2,0.627132412672624,6.38911454133774
6,"10-0.5-1e+05-1.25e-07-fleg-pruned",0,0.5,10,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-23.6623256113245
6,"10-0.5-1e+05-1.25e-07-fleg-pruned",1,0.5,10,"fleg-pruned",1.25e-07,1e+05,9,0,TRUE,0,2,1.33333333333333,4.05056212011814
6,"10-0.5-1e+05-1.25e-07-fleg-pruned",2,0.5,10,"fleg-pruned",1.25e-07,1e+05,663,2,FALSE,0,2,1.26395173453997,10.6379047241261
6,"10-0.5-1e+05-1.25e-08-fleg-pruned",0,0.5,10,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-36.6966382531692
6,"10-0.5-1e+05-1.25e-08-fleg-pruned",1,0.5,10,"fleg-pruned",1.25e-08,1e+05,9,0,TRUE,0,2,1.33333333333333,5.09066905545145
6,"10-0.5-1e+05-1.25e-08-fleg-pruned",2,0.5,10,"fleg-pruned",1.25e-08,1e+05,644,2,FALSE,0,2,1.21739130434783,7.5163386460797
6,"10-0.7-10000-1.25e-07-fleg-pruned",0,0.7,10,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,-1.22249447504427
6,"10-0.7-10000-1.25e-07-fleg-pruned",1,0.7,10,"fleg-pruned",1.25e-07,10000,132,0,TRUE,0,2,0.901515151515151,1.79474004837154
6,"10-0.7-10000-1.25e-07-fleg-pruned",2,0.7,10,"fleg-pruned",1.25e-07,10000,2989,2,FALSE,0,2,0.885915021746403,3.42280142243944
6,"10-0.7-10000-1.25e-07-fleg-pruned",3,0.7,10,"fleg-pruned",1.25e-07,10000,7490,2,FALSE,0,2,0.941522029372497,4.73384197347033
6,"10-0.7-10000-1.25e-07-fleg-pruned",4,0.7,10,"fleg-pruned",1.25e-07,10000,9067,2,FALSE,0,2,0.978824307929856,4.91168521894746
6,"10-0.7-10000-1.25e-08-fleg-pruned",0,0.7,10,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,-1.01025908452588
6,"10-0.7-10000-1.25e-08-fleg-pruned",1,0.7,10,"fleg-pruned",1.25e-08,10000,126,0,TRUE,0,2,0.896825396825397,3.39542805194163
6,"10-0.7-10000-1.25e-08-fleg-pruned",2,0.7,10,"fleg-pruned",1.25e-08,10000,2587,2,FALSE,0,2,0.892539621182837,8.25701670791733
6,"10-0.7-1e+05-1.25e-07-fleg-pruned",0,0.7,10,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-7.66417389429362
6,"10-0.7-1e+05-1.25e-07-fleg-pruned",1,0.7,10,"fleg-pruned",1.25e-07,1e+05,46,0,TRUE,0,2,0.956521739130435,2.97994803133489
6,"10-0.7-1e+05-1.25e-07-fleg-pruned",2,0.7,10,"fleg-pruned",1.25e-07,1e+05,817,2,FALSE,0,2,1.15667074663403,7.92707548843746
6,"10-0.7-1e+05-1.25e-08-fleg-pruned",0,0.7,10,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-5.6751154731825
6,"10-0.7-1e+05-1.25e-08-fleg-pruned",1,0.7,10,"fleg-pruned",1.25e-08,1e+05,33,0,TRUE,0,2,1,5.46700551833641
6,"10-0.7-1e+05-1.25e-08-fleg-pruned",2,0.7,10,"fleg-pruned",1.25e-08,1e+05,994,2,FALSE,0,2,1.04527162977867,7.9016008230178
6,"2-0-10000-1.25e-07-fleg-pruned",0,0,2,"fleg-pruned",1.25e-07,10000,5,2,FALSE,2,1,0.2,-1.16990456994425
6,"2-0-10000-1.25e-07-fleg-pruned",1,0,2,"fleg-pruned",1.25e-07,10000,296,0,TRUE,0,2,0.381756756756757,3.10111453172413
6,"2-0-10000-1.25e-07-fleg-pruned",2,0,2,"fleg-pruned",1.25e-07,10000,1693,2,FALSE,0,2,0.728883638511518,9.61743778681546
6,"2-0-10000-1.25e-07-fleg-pruned",3,0,2,"fleg-pruned",1.25e-07,10000,4526,4,FALSE,0,2,0.691780821917808,12.5657929788264
6,"2-0-10000-1.25e-07-fleg-pruned",4,0,2,"fleg-pruned",1.25e-07,10000,3655,6,FALSE,0,2,0.786046511627907,16.2969500899477
6,"2-0-10000-1.25e-08-fleg-pruned",0,0,2,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,-0.168347924196901
6,"2-0-10000-1.25e-08-fleg-pruned",1,0,2,"fleg-pruned",1.25e-08,10000,286,0,TRUE,0,2,0.405594405594406,2.55053120077709
6,"2-0-10000-1.25e-08-fleg-pruned",2,0,2,"fleg-pruned",1.25e-08,10000,2455,2,FALSE,0,2,0.75193482688391,5.99455758589786
6,"2-0-1e+05-1.25e-07-fleg-pruned",0,0,2,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-9.39713849688716
6,"2-0-1e+05-1.25e-07-fleg-pruned",1,0,2,"fleg-pruned",1.25e-07,1e+05,57,0,TRUE,0,2,0.929824561403509,2.12208774899514
6,"2-0-1e+05-1.25e-07-fleg-pruned",2,0,2,"fleg-pruned",1.25e-07,1e+05,622,2,FALSE,0,2,0.991961414790997,7.16066195786371
6,"2-0-1e+05-1.25e-08-fleg-pruned",0,0,2,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-26.3798138318097
6,"2-0-1e+05-1.25e-08-fleg-pruned",1,0,2,"fleg-pruned",1.25e-08,1e+05,9,0,TRUE,0,2,1.33333333333333,1.71863112079582
6,"2-0-1e+05-1.25e-08-fleg-pruned",2,0,2,"fleg-pruned",1.25e-08,1e+05,649,0,TRUE,0,2,1.22496147919877,7.53737291308032
6,"2-0.15-10000-1.25e-07-fleg-pruned",0,0.15,2,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,-0.0796178963909639
6,"2-0.15-10000-1.25e-07-fleg-pruned",1,0.15,2,"fleg-pruned",1.25e-07,10000,122,0,TRUE,0,2,0.942622950819672,8.36849801432557
6,"2-0.15-10000-1.25e-07-fleg-pruned",2,0.15,2,"fleg-pruned",1.25e-07,10000,1611,2,FALSE,0,2,0.814400993171943,11.1872447580266
6,"2-0.15-10000-1.25e-07-fleg-pruned",3,0.15,2,"fleg-pruned",1.25e-07,10000,5053,4,FALSE,0,2,0.558678013061548,12.7082674201496
6,"2-0.15-10000-1.25e-07-fleg-pruned",4,0.15,2,"fleg-pruned",1.25e-07,10000,6886,4,FALSE,0,2,0.545309323264595,13.2732445658821
6,"2-0.15-10000-1.25e-08-fleg-pruned",0,0.15,2,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,-1.09014177910374
6,"2-0.15-10000-1.25e-08-fleg-pruned",1,0.15,2,"fleg-pruned",1.25e-08,10000,141,0,TRUE,0,2,0.829787234042553,1.70200941058107
6,"2-0.15-10000-1.25e-08-fleg-pruned",2,0.15,2,"fleg-pruned",1.25e-08,10000,2740,2,FALSE,0,2,0.834671532846715,4.55059253129928
6,"2-0.15-1e+05-1.25e-07-fleg-pruned",0,0.15,2,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-12.4887408158369
6,"2-0.15-1e+05-1.25e-07-fleg-pruned",1,0.15,2,"fleg-pruned",1.25e-07,1e+05,16,0,TRUE,0,2,1.1875,1.93652984378017
6,"2-0.15-1e+05-1.25e-07-fleg-pruned",2,0.15,2,"fleg-pruned",1.25e-07,1e+05,765,2,FALSE,0,2,1.1359477124183,6.09224288032619
6,"2-0.15-1e+05-1.25e-08-fleg-pruned",0,0.15,2,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-25.6247890748897
6,"2-0.15-1e+05-1.25e-08-fleg-pruned",1,0.15,2,"fleg-pruned",1.25e-08,1e+05,9,0,TRUE,0,2,1.33333333333333,0.38350701803842
6,"2-0.15-1e+05-1.25e-08-fleg-pruned",2,0.15,2,"fleg-pruned",1.25e-08,1e+05,633,2,FALSE,0,2,1.19431279620853,3.51070401556034
6,"2-0.3-10000-1.25e-07-fleg-pruned",0,0.3,2,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,-0.313503049851271
6,"2-0.3-10000-1.25e-07-fleg-pruned",1,0.3,2,"fleg-pruned",1.25e-07,10000,332,0,TRUE,0,2,0.352409638554217,7.52975620658174
6,"2-0.3-10000-1.25e-07-fleg-pruned",2,0.3,2,"fleg-pruned",1.25e-07,10000,1796,2,FALSE,0,2,0.674276169265033,12.2940523537067
6,"2-0.3-10000-1.25e-07-fleg-pruned",3,0.3,2,"fleg-pruned",1.25e-07,10000,4841,2,FALSE,0,2,0.626730014459822,13.7813330106444
6,"2-0.3-10000-1.25e-07-fleg-pruned",4,0.3,2,"fleg-pruned",1.25e-07,10000,4062,6,FALSE,0,2,0.424913835548991,16.7815349539155
6,"2-0.3-10000-1.25e-08-fleg-pruned",0,0.3,2,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,-6.77461826617543
6,"2-0.3-10000-1.25e-08-fleg-pruned",1,0.3,2,"fleg-pruned",1.25e-08,10000,127,0,TRUE,0,2,0.897637795275591,1.44094415742161
6,"2-0.3-10000-1.25e-08-fleg-pruned",2,0.3,2,"fleg-pruned",1.25e-08,10000,1277,0,TRUE,0,2,0.924823805794832,5.68056947409704
6,"2-0.3-1e+05-1.25e-07-fleg-pruned",0,0.3,2,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-23.1270241258684
6,"2-0.3-1e+05-1.25e-07-fleg-pruned",1,0.3,2,"fleg-pruned",1.25e-07,1e+05,9,0,TRUE,0,2,1.33333333333333,1.16887396291262
6,"2-0.3-1e+05-1.25e-07-fleg-pruned",2,0.3,2,"fleg-pruned",1.25e-07,1e+05,138,2,FALSE,0,2,1.2463768115942,13.0206630757251
6,"2-0.3-1e+05-1.25e-08-fleg-pruned",0,0.3,2,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-13.8790968996919
6,"2-0.3-1e+05-1.25e-08-fleg-pruned",1,0.3,2,"fleg-pruned",1.25e-08,1e+05,9,0,TRUE,0,2,1.33333333333333,2.06502018513645
6,"2-0.3-1e+05-1.25e-08-fleg-pruned",2,0.3,2,"fleg-pruned",1.25e-08,1e+05,681,2,TRUE,0,2,1.17474302496329,5.74506169136132
6,"2-0.5-10000-1.25e-07-fleg-pruned",0,0.5,2,"fleg-pruned",1.25e-07,10000,5,2,FALSE,2,1,0.2,2.908490893374
6,"2-0.5-10000-1.25e-07-fleg-pruned",1,0.5,2,"fleg-pruned",1.25e-07,10000,323,2,FALSE,0,2,0.287925696594427,5.74725315468265
6,"2-0.5-10000-1.25e-07-fleg-pruned",2,0.5,2,"fleg-pruned",1.25e-07,10000,3616,2,FALSE,0,2,0.188329646017699,6.72072274045066
6,"2-0.5-10000-1.25e-07-fleg-pruned",3,0.5,2,"fleg-pruned",1.25e-07,10000,7573,2,FALSE,0,2,0.172322725472072,7.92870424698773
6,"2-0.5-10000-1.25e-07-fleg-pruned",4,0.5,2,"fleg-pruned",1.25e-07,10000,8673,2,FALSE,0,2,0.188861985472155,8.87484988828891
6,"2-0.5-10000-1.25e-08-fleg-pruned",0,0.5,2,"fleg-pruned",1.25e-08,10000,5,2,FALSE,2,1,0.2,-0.173297319198591
6,"2-0.5-10000-1.25e-08-fleg-pruned",1,0.5,2,"fleg-pruned",1.25e-08,10000,127,0,TRUE,0,2,0.897637795275591,4.32972897441582
6,"2-0.5-10000-1.25e-08-fleg-pruned",2,0.5,2,"fleg-pruned",1.25e-08,10000,2177,2,FALSE,0,2,0.820854386770785,6.66705915109513
6,"2-0.5-1e+05-1.25e-07-fleg-pruned",0,0.5,2,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-84.0075241798588
6,"2-0.5-1e+05-1.25e-07-fleg-pruned",1,0.5,2,"fleg-pruned",1.25e-07,1e+05,9,0,TRUE,0,2,1.33333333333333,1.48279863851414
6,"2-0.5-1e+05-1.25e-07-fleg-pruned",2,0.5,2,"fleg-pruned",1.25e-07,1e+05,13,2,FALSE,0,2,1.53846153846154,30.0077503692738
6,"2-0.5-1e+05-1.25e-08-fleg-pruned",0,0.5,2,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-5.6569660154076
6,"2-0.5-1e+05-1.25e-08-fleg-pruned",1,0.5,2,"fleg-pruned",1.25e-08,1e+05,122,0,TRUE,0,2,0.950819672131147,3.77095140658326
6,"2-0.5-1e+05-1.25e-08-fleg-pruned",2,0.5,2,"fleg-pruned",1.25e-08,1e+05,1118,2,FALSE,0,2,0.864937388193202,8.3007071178388
6,"2-0.7-10000-1.25e-07-fleg-pruned",0,0.7,2,"fleg-pruned",1.25e-07,10000,5,2,FALSE,2,1,0.2,7.12034850180804
6,"2-0.7-10000-1.25e-07-fleg-pruned",1,0.7,2,"fleg-pruned",1.25e-07,10000,9,2,FALSE,0,1,0.333333333333333,52.4130087269179
6,"2-0.7-10000-1.25e-07-fleg-pruned",2,0.7,2,"fleg-pruned",1.25e-07,10000,59,4,FALSE,0,1,0.305084745762712,73.2996308058053
6,"2-0.7-10000-1.25e-07-fleg-pruned",3,0.7,2,"fleg-pruned",1.25e-07,10000,957,4,FALSE,0,2,0.579937304075235,75.5388593358763
6,"2-0.7-10000-1.25e-07-fleg-pruned",4,0.7,2,"fleg-pruned",1.25e-07,10000,1687,4,FALSE,0,2,0.545346769413159,78.9131480804635
6,"2-0.7-10000-1.25e-08-fleg-pruned",0,0.7,2,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,-8.92320202491551
6,"2-0.7-10000-1.25e-08-fleg-pruned",1,0.7,2,"fleg-pruned",1.25e-08,10000,123,0,TRUE,0,2,0.902439024390244,0.324163069426472
6,"2-0.7-10000-1.25e-08-fleg-pruned",2,0.7,2,"fleg-pruned",1.25e-08,10000,1063,2,FALSE,0,2,0.908748824082785,3.88812450504047
6,"2-0.7-1e+05-1.25e-07-fleg-pruned",0,0.7,2,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-20.8546921728843
6,"2-0.7-1e+05-1.25e-07-fleg-pruned",1,0.7,2,"fleg-pruned",1.25e-07,1e+05,10,0,TRUE,0,2,1.3,0.556218662458818
6,"2-0.7-1e+05-1.25e-07-fleg-pruned",2,0.7,2,"fleg-pruned",1.25e-07,1e+05,25,2,FALSE,0,2,1.08,19.8503700519518
6,"2-0.7-1e+05-1.25e-08-fleg-pruned",0,0.7,2,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,0,1,0.4,-1.40657180203613
6,"2-0.7-1e+05-1.25e-08-fleg-pruned",1,0.7,2,"fleg-pruned",1.25e-08,1e+05,118,0,TRUE,0,2,0.940677966101695,3.15987454117304
6,"2-0.7-1e+05-1.25e-08-fleg-pruned",2,0.7,2,"fleg-pruned",1.25e-08,1e+05,2146,2,FALSE,0,2,0.79403541472507,7.47763130017862
7,"1-0-10000-1.25e-07-fleg-pruned",0,0,1,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,-4.14109549000094
7,"1-0-10000-1.25e-07-fleg-pruned",1,0,1,"fleg-pruned",1.25e-07,10000,64,0,TRUE,0,2,0.625,6.63440776125035
7,"1-0-10000-1.25e-07-fleg-pruned",2,0,1,"fleg-pruned",1.25e-07,10000,597,2,FALSE,0,2,0.69179229480737,13.3230524573724
7,"1-0-10000-1.25e-08-fleg-pruned",0,0,1,"fleg-pruned",1.25e-08,10000,5,2,FALSE,2,1,0.2,-2.97662978658497
7,"1-0-10000-1.25e-08-fleg-pruned",1,0,1,"fleg-pruned",1.25e-08,10000,171,0,TRUE,0,2,0.678362573099415,5.20009413963386
7,"1-0-10000-1.25e-08-fleg-pruned",2,0,1,"fleg-pruned",1.25e-08,10000,1843,2,FALSE,0,2,0.475311991318502,10.4609240525556
7,"1-0-1e+05-1.25e-07-fleg-pruned",0,0,1,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-8.94963670740951
7,"1-0-1e+05-1.25e-07-fleg-pruned",1,0,1,"fleg-pruned",1.25e-07,1e+05,51,0,TRUE,0,2,0.980392156862745,1.74864154594472
7,"1-0-1e+05-1.25e-07-fleg-pruned",2,0,1,"fleg-pruned",1.25e-07,1e+05,941,2,FALSE,0,2,1.06163655685441,8.79671914871721
7,"1-0-1e+05-1.25e-08-fleg-pruned",0,0,1,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,2,1,0.2,-17.4117167936818
7,"1-0-1e+05-1.25e-08-fleg-pruned",1,0,1,"fleg-pruned",1.25e-08,1e+05,9,0,TRUE,0,2,1.33333333333333,5.39493013246166
7,"1-0-1e+05-1.25e-08-fleg-pruned",2,0,1,"fleg-pruned",1.25e-08,1e+05,668,2,FALSE,0,2,1.14670658682635,8.84622134737873
7,"1-0.15-10000-1.25e-07-fleg-pruned",0,0.15,1,"fleg-pruned",1.25e-07,10000,5,2,FALSE,2,1,0.2,-6.61442170485248
7,"1-0.15-10000-1.25e-07-fleg-pruned",1,0.15,1,"fleg-pruned",1.25e-07,10000,165,0,TRUE,0,2,0.703030303030303,1.80240497862352
7,"1-0.15-10000-1.25e-07-fleg-pruned",2,0.15,1,"fleg-pruned",1.25e-07,10000,1320,2,FALSE,0,2,0.633333333333333,5.46394794472429
7,"1-0.15-10000-1.25e-08-fleg-pruned",0,0.15,1,"fleg-pruned",1.25e-08,10000,5,2,FALSE,0,1,0.4,0.0226697752972047
7,"1-0.15-10000-1.25e-08-fleg-pruned",1,0.15,1,"fleg-pruned",1.25e-08,10000,144,0,TRUE,0,2,0.8125,2.88489020099507
7,"1-0.15-10000-1.25e-08-fleg-pruned",2,0.15,1,"fleg-pruned",1.25e-08,10000,1897,2,FALSE,0,2,0.664733790195045,4.62986334473461
7,"1-0.15-1e+05-1.25e-07-fleg-pruned",0,0.15,1,"fleg-pruned",1.25e-07,1e+05,5,2,FALSE,0,1,0.4,-31.8848584798349
7,"1-0.15-1e+05-1.25e-07-fleg-pruned",1,0.15,1,"fleg-pruned",1.25e-07,1e+05,9,0,TRUE,0,2,1.33333333333333,0.249595823796824
7,"1-0.15-1e+05-1.25e-07-fleg-pruned",2,0.15,1,"fleg-pruned",1.25e-07,1e+05,663,2,FALSE,0,2,1.25641025641026,3.85817552688475
7,"1-0.15-1e+05-1.25e-08-fleg-pruned",0,0.15,1,"fleg-pruned",1.25e-08,1e+05,5,2,FALSE,2,1,0.2,-17.56333125142
7,"1-0.15-1e+05-1.25e-08-fleg-pruned",1,0.15,1,"fleg-pruned",1.25e-08,1e+05,9,0,TRUE,0,2,1.33333333333333,3.21570748751554
7,"1-0.15-1e+05-1.25e-08-fleg-pruned",2,0.15,1,"fleg-pruned",1.25e-08,1e+05,669,2,FALSE,0,2,1.17040358744395,5.300572982045
7,"1-0.3-10000-1.25e-07-fleg-pruned",0,0.3,1,"fleg-pruned",1.25e-07,10000,5,2,FALSE,0,1,0.4,-2.47526874017762
7,"1-0.3-10000-1.25e-07-fleg-pruned",1,0.3,1,"fleg-pruned",1.25e-07,10000,150,0,TRUE,0,2,0.76,1.07090837299328
