irep,irun,h_search,time
24,40,4,191.63194959958395
24,41,4,150.46135516564053
24,42,4,98.53214366833369
24,43,4,311.6528165499369
24,44,4,78.27517313162485
24,45,4,221.39754066467285
24,46,4,134.42663569847744
24,47,4,112.99677884976069
24,48,4,79.26793139775594
24,49,4,108.7365061322848
24,50,4,117.40673053264618
25,1,0,2.8493929664293924
25,2,0,2.2046531319618223
25,3,0,2.1495046337445576
25,4,0,1.863618584473928
25,5,0,2.2438592155774435
25,6,0,2.447772248586019
25,7,0,2.5160242160161337
25,8,0,2.441517448425293
25,9,0,2.4998448650042215
25,10,0,3.3172388354937237
25,11,0,2.1531814336776733
25,12,0,2.9239654183387755
25,13,0,3.6010576645533243
25,14,0,2.272433650493622
25,15,0,2.499483366807302
25,16,0,2.4118532657623293
25,17,0,2.525854969024658
25,18,0,2.4713939309120176
25,19,0,3.046005086104075
25,20,0,2.815668980280558
25,21,0,3.2397271474202474
25,22,0,3.0368354161580404
25,23,0,3.096676782766978
25,24,0,2.2469119668006896
25,25,0,2.27722860177358
25,26,0,1.7950302680333456
25,27,0,2.591092065970103
25,28,0,2.439519981543223
25,29,0,2.752666699886322
25,30,0,2.368332600593567
25,31,0,3.1723495006561278
25,32,0,1.864803413550059
25,33,0,3.725917116800944
25,34,0,2.2375994364420575
25,35,0,2.9031416813532513
25,36,0,2.1572348833084107
25,37,0,2.1572697162628174
25,38,0,2.605315319697062
25,39,0,2.3378658175468443
25,40,0,4.093313201268514
25,41,0,2.616482067108154
25,42,0,2.8348258177439374
25,43,0,2.7498889485994975
25,44,0,2.30777778228124
25,45,0,2.360284463564555
25,46,0,2.3685815652211506
25,47,0,2.780956216653188
25,48,0,2.627071233590444
25,49,0,2.485914997259776
25,50,0,2.7445579171180725
25,1,1,7.314564665158589
25,2,1,7.393313817183176
25,3,1,8.592488249142965
25,4,1,12.531261984507243
25,5,1,20.517305449644724
25,6,1,17.57260796626409
25,7,1,9.087380933761597
25,8,1,9.611073084672292
25,9,1,8.172948916753134
25,10,1,11.03197431564331
25,11,1,13.23492894967397
25,12,1,10.905106250445048
25,13,1,5.307998418807983
25,14,1,5.7084565838178
25,15,1,6.385548532009125
25,16,1,17.98831981420517
25,17,1,13.258756800492604
25,18,1,10.398851068814595
25,19,1,9.644760449727377
25,20,1,8.091667819023133
25,21,1,12.027984452247619
25,22,1,21.67489088376363
25,23,1,9.151677532990773
25,24,1,8.867233435312906
25,25,1,12.107206932703654
25,26,1,7.904896632830302
25,27,1,9.95368206501007
25,28,1,16.163131248950958
25,29,1,11.427507317066192
25,30,1,8.87026111682256
25,31,1,6.833744200070699
25,32,1,19.0344016512235
25,33,1,9.302020382881164
25,34,1,8.436015864213308
25,35,1,8.310639083385468
25,36,1,10.687639784812927
25,37,1,11.121878453095754
25,38,1,7.769867364565531
25,39,1,8.433766881624857
25,40,1,7.527287916342417
25,41,1,10.176729118824005
25,42,1,8.411047967274984
25,43,1,10.04586519797643
25,44,1,8.291212499141693
25,45,1,8.856226150194804
25,46,1,18.939375483989714
25,47,1,22.709912768999736
25,48,1,9.582974116007486
25,49,1,19.19779130220413
25,50,1,20.07773618300756
25,1,4,231.3462540984154
25,2,4,113.97469948530197
25,3,4,129.73196228345236
25,4,4,97.8656222820282
25,5,4,80.21498526732127
25,6,4,125.3252517660459
25,7,4,107.29094148079554
25,8,4,208.13564329942068
25,9,4,143.1598279674848
25,10,4,124.51101969877878
25,11,4,142.49296836455662
25,12,4,166.140458381176
25,13,4,140.31756316423417
25,14,4,86.44146558443705
25,15,4,71.16597028573354
25,16,4,86.1866359670957
25,17,4,81.21371961832047
25,18,4,148.5091955860456
25,19,4,20.501774803797403
25,20,4,79.95631156762441
25,21,4,122.34323000113169
25,22,4,27.790908213456472
25,23,4,88.58115155299505
25,24,4,220.258747001489
25,25,4,129.8873250166575
25,26,4,94.74423499902089
25,27,4,131.38079346815746
25,28,4,78.39061987002691
25,29,4,153.65869801839193
25,30,4,124.53962856928507
25,31,4,95.14050778547923
25,32,4,24.886291801929474
25,33,4,190.6730753183365
25,34,4,93.90381113290786
25,35,4,145.19136553208034
25,36,4,95.06280450026195
25,37,4,208.67012688318889
25,38,4,155.32359811464946
25,39,4,160.6207403341929
25,40,4,388.50485363403953
25,41,4,217.18609534899394
25,42,4,177.5797280192375
25,43,4,85.09581278562545
25,44,4,68.75744273265202
25,45,4,86.63123929897944
25,46,4,158.6442653854688
25,47,4,203.33626516660055
25,48,4,128.1346752524376
25,49,4,91.60305611689886
25,50,4,94.23491343657176
26,1,0,2.6550955335299173
26,2,0,2.746336583296458
26,3,0,2.2940146684646607
26,4,0,2.0144578496615093
26,5,0,2.2328436334927875
26,6,0,2.769958213965098
26,7,0,3.33743896484375
26,8,0,2.8206695318222046
26,9,0,3.323769263426463
26,10,0,2.861520767211914
26,11,0,2.8675379196802777
26,12,0,2.526552132765452
26,13,0,2.573089917500814
26,14,0,2.8917941172917683
26,15,0,1.6545747677485148
26,16,0,1.3820075670878091
26,17,0,1.6422164996465047
26,18,0,1.632889465490977
26,19,0,2.393771819273631
26,20,0,3.541805851459503
26,21,0,2.623110846678416
26,22,0,3.8882183829943338
26,23,0,2.628224869569143
26,24,0,1.7905909339586894
26,25,0,2.6050709168116253
26,26,0,2.4689696510632833
26,27,0,2.0939685821533205
26,28,0,2.6857457836469014
26,29,0,2.954756049315135
26,30,0,3.374992883205414
26,31,0,2.8295242826143903
26,32,0,3.0747815012931823
26,33,0,3.4657216668128967
26,34,0,3.3287588318188983
26,35,0,2.7886425534884136
26,36,0,3.662212681770325
26,37,0,1.8416505177815756
26,38,0,2.8372300306955975
26,39,0,2.446841351191203
26,40,0,2.63742725054423
26,41,0,3.160728899637858
26,42,0,2.612835864226023
26,43,0,2.7937204837799072
26,44,0,2.8313926140467327
26,45,0,2.0766651670138043
26,46,0,2.111592650413513
26,47,0,2.8817207336425783
26,48,0,2.451586699485779
26,49,0,2.836300265789032
26,50,0,2.510585649808248
26,1,1,6.211810835202535
26,2,1,9.929972966512045
26,3,1,12.837030680974324
26,4,1,12.50389461517334
26,5,1,13.593682499726613
26,6,1,8.041931716601054
26,7,1,17.092143714427948
26,8,1,20.13366074959437
26,9,1,11.22506441672643
26,10,1,9.475142216682434
26,11,1,9.752822665373484
26,12,1,13.47675561507543
26,13,1,31.7005291501681
26,14,1,12.494894619782766
26,15,1,15.275444066524505
26,16,1,6.303057634830475
26,17,1,8.894874632358551
26,18,1,6.557306917508443
26,19,1,9.329227697849273
26,20,1,14.080765569210053
26,21,1,15.630225332578023
26,22,1,10.432311284542084
26,23,1,26.5983071009318
26,24,1,14.04519431591034
26,25,1,13.064856851100922
26,26,1,7.977649935086569
26,27,1,15.432767919699351
26,28,1,5.953564151128133
26,29,1,10.557426150639852
26,30,1,8.10271370013555
26,31,1,7.85492076476415
26,32,1,18.031779317061105
26,33,1,13.041521481672923
26,34,1,16.583720286687214
26,35,1,8.887492835521698
26,36,1,12.757417953014373
26,37,1,11.696908299128214
26,38,1,13.2921848654747
26,39,1,9.763445882002513
26,40,1,20.053143215179443
26,41,1,9.630157200495402
26,42,1,15.227480181058247
26,43,1,15.223871699968974
26,44,1,8.944651047388712
26,45,1,8.018959617614746
26,46,1,8.984164031346639
26,47,1,16.701925881703694
26,48,1,10.437796866893768
26,49,1,10.254975648721059
26,50,1,18.584791501363117
26,1,4,322.71181453466414
26,2,4,79.65630619923273
26,3,4,113.58171954949697
26,4,4,47.30611819823583
26,5,4,115.23223193089167
26,6,4,101.36141085227331
26,7,4,102.79210058450698
26,8,4,101.50601046482721
26,9,4,129.38848863442738
26,10,4,140.26092233260474
26,11,4,145.1719003836314
26,12,4,54.648423751195274
26,13,4,128.84172494808834
26,14,4,111.04220938285192
26,15,4,92.31408521731694
26,16,4,65.47277236779532
26,17,4,176.02459428310394
26,18,4,203.83792001803715
26,19,4,168.22425093253455
26,20,4,189.15704805056254
26,21,4,77.3070576985677
26,22,4,23.264846964677176
26,23,4,112.99870640039444
26,24,4,139.80296411911647
26,25,4,152.25053339799246
26,26,4,364.9133029341698
26,27,4,160.09714048306148
26,28,4,40.80693141619364
26,29,4,81.01567191680273
26,30,4,230.60051431655884
26,31,4,117.53455874919891
26,32,4,210.09685543378194
26,33,4,105.96388496557871
26,34,4,53.53447303374608
26,35,4,98.55445911884308
26,36,4,241.9851511001587
26,37,4,37.278911685943605
26,38,4,165.8154197494189
26,39,4,123.01235423485439
26,40,4,163.72366951704026
26,41,4,62.131404264767966
26,42,4,281.3573617339134
26,43,4,129.62627965211868
26,44,4,240.47770708401998
26,45,4,143.98415233691534
26,46,4,20.44919058481852
26,47,4,19.096116546789805
26,48,4,273.2876188834508
26,49,4,33.42194838523865
26,50,4,180.99058653513592
27,1,0,2.941835149129232
27,2,0,2.9896443327267965
27,3,0,3.3808366656303406
27,4,0,2.8505292812983196
27,5,0,1.5707225998242695
27,6,0,1.545276399453481
27,7,0,2.282935317357381
27,8,0,1.3070296804110209
27,9,0,1.4807986855506896
27,10,0,1.2842620809872944
27,11,0,1.5052176157633463
27,12,0,2.817443064848582
27,13,0,3.1936657150586445
27,14,0,3.002447299162547
27,15,0,2.5690586010615033
27,16,0,1.834988534450531
27,17,0,2.7037317991256713
27,18,0,3.068520935376485
27,19,0,3.0755316694577535
27,20,0,2.645676648616791
27,21,0,2.9902925848960877
27,22,0,3.286002465089162
27,23,0,2.4554386536280313
27,24,0,2.4948944648106894
27,25,0,2.516828731695811
27,26,0,1.9903399308522542
27,27,0,2.83294179836909
27,28,0,3.219298752148946
27,29,0,2.737767517566681
27,30,0,2.1887471000353496
27,31,0,2.111231215794881
27,32,0,2.5199671467145284
27,33,0,3.448474566141764
27,34,0,2.6219611485799152
27,35,0,1.789630417029063
27,36,0,2.1418000499407452
27,37,0,2.0106716672579448
27,38,0,2.020825215180715
27,39,0,2.5055482149124146
27,40,0,2.45249209801356
27,41,0,2.219289684295654
27,42,0,2.8167011857032778
27,43,0,2.3284841656684874
27,44,0,3.095915651321411
27,45,0,2.1207471013069155
27,46,0,2.484965984026591
27,47,0,2.7876116673151654
27,48,0,3.1840112686157225
27,49,0,3.630608880519867
27,50,0,2.8746890505154927
27,1,1,18.266088116168977
27,2,1,8.358557450771332
27,3,1,7.698262699445089
27,4,1,6.572541149457296
27,5,1,8.059408485889435
27,6,1,13.4970259308815
27,7,1,10.261534682909648
27,8,1,13.19467378060023
27,9,1,11.223336883385976
27,10,1,10.048103467623394
27,11,1,20.278911300500233
27,12,1,7.822564963499705
27,13,1,7.914472699165344
27,14,1,8.39115295012792
27,15,1,9.35480416615804
27,16,1,11.18646453221639
27,17,1,17.16266785065333
27,18,1,19.202906334400176
27,19,1,10.591340450445811
27,20,1,11.574096314112346
27,21,1,11.385569047927856
27,22,1,7.8499374151229855
27,23,1,14.439426716168722
27,24,1,9.26055239836375
27,25,1,8.021475768089294
27,26,1,10.910252598921458
27,27,1,9.374655365943909
27,28,1,11.281584215164184
27,29,1,12.637421731154124
27,30,1,14.56063168446223
27,31,1,10.426575402418772
27,32,1,26.405373080571493
27,33,1,10.473581000169117
27,34,1,9.412218968073526
27,35,1,8.577674516042073
27,36,1,8.980722383658092
27,37,1,11.54573788245519
27,38,1,7.870616134007772
27,39,1,11.267458820343018
27,40,1,13.963374682267506
27,41,1,26.726103365421295
27,42,1,10.653322732448578
27,43,1,14.241407748063406
27,44,1,8.90585636695226
27,45,1,15.473868413766224
27,46,1,10.982746783892313
27,47,1,11.936801783243816
27,48,1,8.603544648488363
27,49,1,12.787862833340963
27,50,1,12.291356984774271
27,1,4,110.44477383295695
27,2,4,128.18283739884694
27,3,4,157.11184439659118
27,4,4,94.21220564842224
27,5,4,113.4838448325793
27,6,4,124.93140088319778
27,7,4,101.74745161533356
27,8,4,91.4398586153984
27,9,4,94.19334193468094
27,10,4,129.05440873702366
27,11,4,181.88058196703594
27,12,4,108.14901178280512
27,13,4,119.57707419792811
27,14,4,220.97675406535467
27,15,4,117.87488511800765
27,16,4,74.46379156510035
27,17,4,155.543854534626
27,18,4,127.94917490084966
27,19,4,127.30795206626256
27,20,4,239.07673058509826
27,21,4,107.03388310273489
27,22,4,86.04539276361466
27,23,4,118.05366731484732
27,24,4,141.6186652859052
27,25,4,182.77503209908804
27,26,4,139.2601478656133
27,27,4,145.4532634496689
27,28,4,262.9085243701935
27,29,4,153.6322371840477
27,30,4,104.31211670239766
27,31,4,111.75304454962412
27,32,4,97.48994000355403
27,33,4,155.20059548219044
27,34,4,418.6047559658686
27,35,4,158.90029275019964
27,36,4,99.21161971886953
27,37,4,74.61796859900157
27,38,4,119.10955296754837
27,39,4,108.03425221443176
27,40,4,88.05747555096944
27,41,4,81.16638019879659
27,42,4,23.041264414787292
27,43,4,108.57516358296077
27,44,4,157.13664566675823
27,45,4,172.20012086629868
27,46,4,96.71357659896215
27,47,4,130.38935911655426
27,48,4,111.13897268374761
27,49,4,124.66858156522115
27,50,4,226.30613729953765
28,1,0,3.5486446340878803
28,2,0,2.336265583833059
28,3,0,2.5846540848414103
28,4,0,2.4646077672640483
28,5,0,2.690280751387278
28,6,0,1.7402092337608337
28,7,0,2.357213564713796
28,8,0,3.423929715156555
28,9,0,3.0640297810236614
28,10,0,2.7713844815889996
28,11,0,1.802423850695292
28,12,0,1.439584251244863
28,13,0,1.6112692991892497
28,14,0,1.7951271812121072
28,15,0,2.7291832168896994
28,16,0,3.338593049844106
28,17,0,2.872559348742167
28,18,0,2.7936426361401874
28,19,0,3.804974051316579
28,20,0,2.7008959531784056
28,21,0,3.011930235226949
28,22,0,4.424533784389496
28,23,0,1.9579328854878744
28,24,0,2.40718998114268
28,25,0,2.171016450723012
28,26,0,3.038122018178304
28,27,0,2.9836061358451844
28,28,0,2.5005297819773356
28,29,0,2.9007919669151305
28,30,0,2.605603102842967
28,31,0,2.6269057989120483
28,32,0,3.1945608178774516
28,33,0,2.831402583916982
28,34,0,2.522115480899811
28,35,0,2.2951989849408467
28,36,0,2.383310918013255
28,37,0,2.5355559468269346
28,38,0,2.1390409151713055
28,39,0,1.8604811827341716
28,40,0,2.796836733818054
28,41,0,2.766203451156616
28,42,0,3.4487570484479266
28,43,0,3.732776967684428
28,44,0,4.003559768199921
28,45,0,3.7752299825350444
28,46,0,2.2700255354245504
28,47,0,2.67788606484731
28,48,0,2.5939552664756773
28,49,0,2.319598015149434
28,50,0,3.0236853837966917
28,1,1,8.319882984956106
28,2,1,10.249510582288107
28,3,1,14.542486949761708
28,4,1,15.562836201985677
28,5,1,25.01592073440552
28,6,1,15.24463944832484
28,7,1,9.497855385144552
28,8,1,12.05581391652425
28,9,1,8.48664455016454
28,10,1,10.121225500106812
28,11,1,10.757798898220063
28,12,1,12.100567766030629
28,13,1,9.653715749581655
28,14,1,9.741807913780212
28,15,1,14.647737713654836
28,16,1,9.984529185295106
28,17,1,7.544830250740051
28,18,1,16.972519516944885
28,19,1,8.18994599978129
28,20,1,8.162378851572672
28,21,1,10.101194683710734
28,22,1,11.408359102408092
28,23,1,11.793649284044902
28,24,1,13.339748001098632
28,25,1,10.53925053278605
28,26,1,8.486445701122284
28,27,1,8.386703797181447
28,28,1,8.524999749660491
28,29,1,7.880477551619212
28,30,1,9.181583734353383
28,31,1,32.062222448984784
28,32,1,9.574906285603841
28,33,1,23.42867155075073
28,34,1,25.92447144985199
28,35,1,12.892352732022603
28,36,1,7.849487519264221
28,37,1,7.037777952353159
28,38,1,8.446992552280426
28,39,1,11.954627180099488
28,40,1,10.113716530799866
28,41,1,9.181739568710327
28,42,1,7.637962365150452
28,43,1,22.049832300345102
28,44,1,14.255585447947185
28,45,1,15.23217046658198
28,46,1,12.284957734743754
28,47,1,10.373638733228047
28,48,1,9.479078964392345
28,49,1,9.880356152852377
28,50,1,8.659267830848695
28,1,4,120.81469925244649
28,2,4,96.12643051544825
28,3,4,268.36638383467994
28,4,4,134.7305901646614
28,5,4,98.48844929933549
28,6,4,187.39527363379796
28,7,4,163.28808403015137
28,8,4,150.53980464935302
28,9,4,217.86886956691743
28,10,4,154.4800939321518
28,11,4,104.82928549846014
28,12,4,151.74342638254166
28,13,4,183.04520884752273
28,14,4,117.02841583093007
28,15,4,142.7831573645274
28,16,4,119.14413779973984
28,17,4,114.26520956754685
28,18,4,136.2742536664009
28,19,4,118.24044003089269
28,20,4,102.43912598292033
28,21,4,96.55269920031229
28,22,4,140.05083998441697
28,23,4,365.41302503347396
28,24,4,67.98254125118255
28,25,4,114.36593673626582
28,26,4,81.17876801490783
28,27,4,79.77052888075511
28,28,4,137.68221511443457
28,29,4,80.46830973227819
28,30,4,96.23627789815266
28,31,4,114.70524233182272
28,32,4,76.63749686479568
28,33,4,216.68059436480203
28,34,4,176.6770790338516
28,35,4,89.86895968516667
28,36,4,182.79449146588644
28,37,4,280.7003468473752
28,38,4,156.62318942944208
28,39,4,282.50657820304235
28,40,4,101.45959501663843
28,41,4,149.467671251297
28,42,4,103.82604329983393
28,43,4,98.65366456508636
28,44,4,126.45911239782968
28,45,4,257.544745250543
28,46,4,113.07451408306757
28,47,4,142.30501364866893
28,48,4,61.597706417242684
28,49,4,131.9835099498431
28,50,4,93.77984889745713
29,1,4,145.73448428312938
29,2,4,144.32256463368734
29,3,4,303.81612001657487
29,4,4,182.09502663612366
29,5,4,108.37426566680273
29,6,4,247.13592388629914
29,7,4,311.8568901022275
29,8,4,124.80683979988098
29,9,4,142.17748991648355
29,10,4,57.78675456841787
29,11,4,43.151868065198265
29,12,4,88.01673618555068
29,13,4,90.56070894797644
29,14,4,104.8519028822581
29,15,4,126.0939053495725
29,16,4,212.33821431795755
29,17,4,114.23154476483663
29,18,4,133.86702651977538
29,19,4,95.6334750811259
29,20,4,114.89243016640346
29,21,4,91.36848986546198
29,22,4,148.91672536532084
29,23,4,241.80186236699421
29,24,4,97.82943781614304
29,25,4,109.90423480272293
29,26,4,130.88074583212534
29,27,4,118.81860471566519
29,28,4,222.75416101614636
29,29,4,50.45859290361405
29,30,4,57.47667843103409
29,31,4,61.519846367835996
29,32,4,125.49802268346151
29,33,4,66.04677478472392
29,34,4,47.196936917304996
29,35,4,61.722596899668375
29,36,4,149.00075863599778
29,37,4,190.1077473004659
29,38,4,67.15391056537628
29,39,4,56.87077789704005
29,40,4,76.11912933588027
29,41,4,55.13524794975917
29,42,4,57.44046711524327
29,43,4,89.78310201565425
29,44,4,14.055449283123016
29,45,4,91.46268078088761
29,46,4,60.633863051732384
29,47,4,42.51783670186997
29,48,4,98.24743858178456
29,49,4,190.82663000027338
29,50,4,60.74200206597646
29,1,0,2.726212950547536
29,2,0,2.249931546052297
29,3,0,2.5491363326708476
29,4,0,2.865619218349457
29,5,0,2.7550103664398193
29,6,0,3.10584796667099
29,7,0,2.777456017335256
29,8,0,2.803535064061483
29,9,0,2.569284764925639
29,10,0,1.5719915509223938
29,11,0,2.0155285159746805
29,12,0,1.7727999488512676
29,13,0,2.0793712655703227
29,14,0,2.379674235979716
29,15,0,3.0654856681823732
29,16,0,3.0015753149986266
29,17,0,2.783718232313792
29,18,0,3.4326332330703737
29,19,0,1.8567643523216248
29,20,0,1.7938956340154013
29,21,0,1.9235503991444907
29,22,0,2.365571367740631
29,23,0,2.3941935499509177
29,24,0,2.504932999610901
29,25,0,3.0203042308489483
29,26,0,3.1757161021232605
29,27,0,2.552006669839223
29,28,0,3.3696217497189838
29,29,0,1.9190666993459067
29,30,0,2.1580085515975953
29,31,0,2.281268318494161
29,32,0,2.348424502213796
29,33,0,3.9467091162999473
29,34,0,2.1578920324643454
29,35,0,2.6262317498524985
29,36,0,3.5590868830680846
29,37,0,3.906000618139903
29,38,0,3.6702500144640604
29,39,0,1.9096884330113728
29,40,0,2.022810399532318
29,41,0,1.6806757171948752
29,42,0,2.289673086007436
29,43,0,2.6210720499356586
29,44,0,3.2956053654352826
29,45,0,2.8127225160598757
29,46,0,2.8028065005938214
29,47,0,2.8570586999257404
29,48,0,4.063177382946014
29,49,0,2.0678956468900043
29,50,0,2.1085931181907656
29,1,1,9.895166683197022
29,2,1,5.536877783139547
29,3,1,11.299141013622284
29,4,1,10.454254015286763
29,5,1,12.739210748672486
29,6,1,19.56250456571579
29,7,1,13.428283333778381
29,8,1,13.136387101809184
29,9,1,6.539976950486501
29,10,1,9.521518719196319
29,11,1,7.834390167395274
29,12,1,9.77016794681549
29,13,1,17.71429860194524
29,14,1,9.251258047421773
29,15,1,9.750215097268422
29,16,1,18.00676650206248
29,17,1,7.91558209657669
29,18,1,8.455405684312185
29,19,1,7.49969908396403
29,20,1,16.402389164765676
29,21,1,27.696718883514404
29,22,1,11.03308820327123
29,23,1,13.416861752669016
29,24,1,11.616086669762929
29,25,1,9.39619346857071
29,26,1,13.75003076394399
29,27,1,6.472993250687917
29,28,1,7.2716254989306135
29,29,1,7.801372516155243
29,30,1,10.197377812862396
29,31,1,7.686747531096141
29,32,1,17.703721900780995
29,33,1,12.750293449560802
29,34,1,35.01423445145289
29,35,1,3.6628604491551715
29,36,1,10.728064982096354
29,37,1,9.326775519053141
29,38,1,5.759319416681925
29,39,1,4.875340219338735
29,40,1,6.397238298257192
29,41,1,7.532861483097077
29,42,1,6.5082281986872355
29,43,1,7.691844435532888
29,44,1,3.61543519894282
29,45,1,4.014009181658427
29,46,1,7.136547915140787
29,47,1,5.843976283073426
29,48,1,7.082938369115194
29,49,1,10.870752867062887
29,50,1,10.532344186306
30,1,4,86.09456301530203
30,2,4,60.20135420163472
30,3,4,49.95065950155258
30,4,4,50.48507515192032
30,5,4,43.47700750033061
30,6,4,50.538409968217216
30,7,4,26.982961567242942
30,8,4,19.750630950927736
30,9,4,56.074190549055736
30,10,4,48.61019490162531
30,11,4,47.54635235071182
30,12,4,49.2473956823349
30,13,4,94.38400463263194
30,14,4,107.05334241390229
30,1,0,2.0376915176709494
30,2,0,2.2718899488449096
30,3,0,1.024206852912903
30,4,0,1.4515495340029398
30,5,0,1.1564478476842244
30,6,0,1.0928273836771647
30,7,0,1.3939162969589234
30,8,0,1.5106252829233806
30,9,0,1.73495858112971
30,10,0,2.619182535012563
30,11,0,2.007742484410604
30,12,0,2.3882650335629783
30,13,0,1.1009887178738913
30,14,0,1.0484956701596577
30,15,0,1.109666117032369
30,16,0,1.4012016693751017
30,17,0,1.6553163329760234
30,18,0,1.2594045519828796
30,19,0,1.3225463469823202
30,20,0,2.105326799551646
30,21,0,1.759127151966095
30,22,0,1.836998732884725
30,23,0,1.294846785068512
30,24,0,1.2050267338752747
30,25,0,1.2607319156328838
30,26,0,1.1707454681396485
30,27,0,1.4902605652809142
30,28,0,1.5297426342964173
30,29,0,1.4697653333346048
30,30,0,1.4983814676602683
30,31,0,1.5220457832018535
30,32,0,1.6191614826520284
30,33,0,1.2264964858690897
30,34,0,0.8778305848439535
30,35,0,1.1997532685597738
30,36,0,1.0679253180821737
30,37,0,1.3254579822222392
30,38,0,1.3889873345692954
30,39,0,1.4404233853022257
30,40,0,1.8158685008684794
30,41,0,1.7101945161819458
30,42,0,1.8893208821614584
30,43,0,1.2454227328300476
30,44,0,1.065178918838501
30,45,0,1.1592193007469178
30,46,0,1.2393865664800008
30,47,0,1.7214599172274272
30,48,0,1.4646493673324585
30,49,0,1.5627023180325825
30,50,0,1.6980575005213419
30,1,1,4.7567529002825415
30,2,1,8.97882028023402
30,3,1,3.5552316824595134
30,4,1,8.260161534945171
30,5,1,4.592142299811045
30,6,1,5.373279432455699
30,7,1,5.772954901059468
30,8,1,5.703880834579468
30,9,1,12.175933448473613
30,10,1,9.970784751574199
30,11,1,11.26288430293401
30,12,1,3.9323696653048197
30,13,1,3.8118622303009033
30,14,1,6.982464067141215
30,15,1,5.591726398468017
30,16,1,4.563141230742136
30,17,1,5.9573144515355425
30,18,1,9.962867681185404
30,19,1,5.933868436018626
30,20,1,20.232506883144378
30,21,1,4.317183081309
30,22,1,4.522359331448873
30,23,1,3.1590359807014465
30,24,1,3.9689608852068585
30,25,1,5.931237268447876
30,26,1,9.593826198577881
30,27,1,6.066644517580668
30,28,1,7.256900250911713
30,29,1,9.141450850168864
30,30,1,6.961520799001058
30,31,1,3.4342322826385496
30,32,1,5.258821634451548
30,33,1,7.743699816862742
30,34,1,4.489970465501149
30,35,1,6.7207187493642175
30,36,1,13.952606499195099
30,37,1,9.360581465562184
30,38,1,9.429333500067393
30,39,1,7.907843681176503
30,40,1,3.9682693521181744
30,41,1,5.212180999914805
30,42,1,6.848874131838481
30,43,1,4.585814468065897
30,44,1,7.345006481806437
30,45,1,7.304692284266154
30,46,1,5.723053816954295
30,47,1,9.972277613480886
30,48,1,5.595759582519531
30,49,1,5.2169641017913815
30,50,1,7.245998601118724
30,15,4,72.79291888475419
30,16,4,57.744447382291156
30,17,4,104.43602628310522
30,18,4,119.53934283653895
30,19,4,46.80467971563339
30,20,4,39.70552038351695
30,21,4,53.48405538400014
30,22,4,50.80929245154063
30,23,4,45.86447731653849
30,24,4,48.16172553300858
30,25,4,6.017680549621582
30,26,4,49.33104628324509
30,27,4,6.934228165944417
30,28,4,121.85099008480708
30,29,4,56.72538543144862
30,30,4,41.907725850741066
30,31,4,41.54406153361003
30,32,4,47.420219067732496
30,33,4,36.41015316645304
30,34,4,61.995129533608754
30,35,4,33.80441861550013
30,36,4,65.91104050079981
30,37,4,62.369128835201266
30,38,4,39.3038460334142
30,39,4,54.807172318299614
30,40,4,86.4513069987297
30,41,4,190.32710426648458
30,42,4,133.68927368323008
30,43,4,104.21424188216527
30,44,4,50.81462994813919
30,45,4,44.35814003547033
30,46,4,35.68702090183894
30,47,4,137.41132716735203
30,48,4,66.03923026720683
30,49,4,54.05982396602631
30,50,4,36.063520701726276
31,1,0,1.928738498687744
31,2,0,2.414663549264272
31,3,0,2.4503695170084634
31,4,0,2.447003547350566
31,5,0,2.1250791509946185
31,6,0,2.483248066902161
31,7,0,2.70802188316981
31,8,0,2.728483815987905
31,9,0,3.3108726183573407
31,10,0,2.88196280002594
31,11,0,4.108049265543619
31,12,0,3.8101847807566327
31,13,0,1.8261947671572367
31,14,0,1.8895522316296895
31,15,0,2.6850233674049377
31,16,0,2.4446648001670837
31,17,0,2.608673667907715
31,18,0,3.4612929185231525
31,19,0,3.541788399219513
31,20,0,3.6310943166414895
31,21,0,3.6179765820503236
31,22,0,3.635579701264699
31,23,0,2.1848345677057903
31,24,0,2.068963666756948
31,25,0,2.61783793369929
31,26,0,2.1952974677085875
31,27,0,2.9043944478034973
31,28,0,2.527447283267975
31,29,0,2.5797831853230795
31,30,0,2.849204103151957
31,31,0,3.223490850130717
31,32,0,4.257555949687958
31,33,0,1.7879768848419189
31,34,0,1.825625201066335
31,35,0,2.215614449977875
31,36,0,2.419662030537923
31,37,0,2.9702303131421406
31,38,0,2.496173683802287
31,39,0,3.9687144200007123
31,40,0,3.372640117009481
31,41,0,4.564687403043111
31,42,0,3.479220652580261
31,43,0,2.0946683804194133
31,44,0,2.126036083698273
31,45,0,2.2201789657274884
31,46,0,2.6106008172035216
31,47,0,2.9034274339675905
31,48,0,3.221368650595347
31,49,0,3.1194547335306804
31,50,0,3.79616801738739
31,1,1,16.107772250970203
31,2,1,22.90931956768036
31,3,1,8.123735765616098
31,4,1,6.512234516938528
31,5,1,10.505216002464294
31,6,1,6.594990865389506
31,7,1,17.350172797838848
31,8,1,25.543995014826457
31,9,1,13.07541193564733
31,10,1,22.429394034544625
31,11,1,12.102867352962495
31,12,1,6.368347867329915
31,13,1,6.334521881739298
31,14,1,6.164112285772959
31,15,1,8.29978306690852
31,16,1,19.49418226480484
31,17,1,15.519277783234914
31,18,1,10.128044001261394
31,19,1,8.271016279856363
31,20,1,7.057357132434845
31,21,1,7.620554832617442
31,22,1,11.031683667500813
31,23,1,9.455268847942353
