"irep","net","h_search","trueh","level","num_dtrees","num_mincyclesize3","gamma","ngraphs","min_nethw","atleastonehashmatch","min_treehw","max_ndisplayed","mean_ndisplayed","relativell"
30,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-22.6974610600983
30,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.4,2.37563721896191
30,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-533.26807265462
30,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,-5.30199349368721
30,"g2-l2-n04","2",2,"2","3","0","large",5,6,FALSE,0,1,1,3.55182147595346
30,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-252.485801232614
30,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,2,1,-35.4800910428857
30,"g2-l2-n44","2",2,"2","4","0","large",5,2,FALSE,2,1,0.6,1.24653843258921
30,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2414.45916383211
30,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-6.11776335482806
30,"g2-l2-n46","2",2,"2","4","0","large",5,2,FALSE,2,0,0,6.3254742016824
30,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2187.11827433143
30,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,4,0,0,-600.186563514874
30,"g3-l3-c54","3",3,"3","6","0","large",5,4,FALSE,2,2,2,0.719254544176316
30,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1910.01018582325
30,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-94.5229580644206
30,"g3-ntc","3",3,"3","4","1","large",5,2,FALSE,2,3,2,9.89883489165815
30,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-228.680398297443
30,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,1,1,1.09429441687311
30,"g3-tc","3",3,"3","6","2","large",5,12,FALSE,2,0,0,7.56955921528344
30,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2148.29358945479
30,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-782.216596428322
30,"g4-l4-c34","4",4,"4","10","1","large",5,8,FALSE,0,2,1.8,3.53900169950751
30,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1610.23386676187
30,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-11.3009138661335
30,"g4-lg","4",4,"4","8","2","large",5,22,FALSE,2,1,1,11.5985600875435
30,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-93.2440041460028
30,"g4-sg","1",4,"4","8","2","small",5,8,FALSE,0,1,1,-14.9455970051715
30,"g4-sg","4",4,"4","8","2","small",5,10,FALSE,0,2,1.2,5.96723014053482
31,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.32248348315503
31,"g1-l1-c3","1",1,"1","1","1","large",5,4,FALSE,0,1,0.6,6.75121738629795
31,"g1-l1-c3","2",1,"1","1","1","large",5,6,FALSE,2,0,0,10.585056835191
31,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-5.812729402567
31,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.4,5.81680682857735
31,"g1-lg","2",1,"1","2","0","large",5,6,FALSE,0,2,1.4,7.39640539286784
31,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,-0.107906276653794
31,"g1-sg","1",1,"1","2","0","small",5,2,FALSE,2,1,1,1.01080633120449
31,"g1-sg","2",1,"1","2","0","small",5,6,FALSE,2,1,1,2.12288200198812
31,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,0.540467227007143
31,"g2-l1-c33","1",2,"1","1","2","large",5,6,FALSE,0,1,0.8,3.64559438925762
31,"g2-l1-c33","2",2,"1","1","2","large",5,8,FALSE,0,1,1,5.31328397688469
31,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-10.6774162567585
31,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.6,2.85013159965709
31,"g2-l1-c43","2",2,"1","2","1","large",5,4,FALSE,0,2,1.8,9.82978439878452
31,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-8.82259428349011
31,"g2-l1-c44","1",2,"1","4","0","large",5,4,FALSE,0,1,0.4,2.5029801076213
31,"g2-l1-c44","2",2,"1","4","0","large",5,6,FALSE,2,0,0,5.99992120357202
31,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-266.307293820882
31,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-26.9999003239149
31,"g2-l1-c45","2",2,"1","4","0","large",5,2,FALSE,0,2,1.6,2.48166300524593
31,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-10.9582008289539
31,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.6,2.57112375066477
31,"g2-l2-g33","2",2,"2","2","2","large",5,6,FALSE,2,0,0,4.20529501231459
31,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2388.9633399603
31,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-7.32354306016122
31,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.4,2.10701275445116
31,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-538.318288562155
31,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,-14.0189158855189
31,"g2-l2-n04","2",2,"2","3","0","large",5,2,FALSE,2,1,1,2.90404192631146
31,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-253.818717375783
31,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,1,0.6,-24.2079652576215
31,"g2-l2-n44","2",2,"2","4","0","large",5,0,TRUE,0,2,1.2,2.22332438586063
31,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2385.09305938625
31,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-16.6134487917313
31,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.2,5.55587898211109
31,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2255.36632021571
31,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,2,0,0,-588.984224735302
31,"g3-l3-c54","3",3,"3","6","0","large",5,4,FALSE,2,2,2,3.77439302336529
31,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1867.6231319178
31,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-150.83153588607
31,"g3-ntc","3",3,"3","4","1","large",5,4,FALSE,2,3,2.4,5.98668432016507
31,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-216.633021347572
31,"g3-tc","1",3,"3","6","2","large",5,6,FALSE,2,1,1,-10.9169810234226
31,"g3-tc","3",3,"3","6","2","large",5,6,FALSE,2,2,2,6.30811073125213
31,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2175.89376011208
31,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-691.258891909553
31,"g4-l4-c34","4",4,"4","10","1","large",5,4,FALSE,2,2,2,8.33583738536694
31,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1501.16530161238
31,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-31.6875369154421
31,"g4-lg","4",4,"4","8","2","large",5,16,FALSE,2,2,1.6,5.30202978997905
31,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.2,-92.9805340257087
31,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-17.4703212703629
31,"g4-sg","4",4,"4","8","2","small",5,10,FALSE,0,2,2,5.67260120686641
32,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.3527844565006
32,"g1-l1-c3","1",1,"1","1","1","large",5,2,FALSE,0,1,0.8,6.94000648315284
32,"g1-l1-c3","2",1,"1","1","1","large",5,6,FALSE,0,1,0.8,9.89799696699963
32,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-14.589377509062
32,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.6,2.19878492182634
32,"g1-lg","2",1,"1","2","0","large",5,2,FALSE,0,2,1.4,3.77625567015848
32,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,-2.34789407847297
32,"g1-sg","1",1,"1","2","0","small",5,0,TRUE,0,2,1.6,3.40016021396201
32,"g1-sg","2",1,"1","2","0","small",5,4,FALSE,0,2,1,6.70452254051777
32,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,2.33250198472305
32,"g2-l1-c33","1",2,"1","1","2","large",5,4,FALSE,0,1,0.6,7.5122037197595
32,"g2-l1-c33","2",2,"1","1","2","large",5,10,FALSE,2,0,0,8.81997353581674
32,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-5.98527364521001
32,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.6,2.67073746403151
32,"g2-l1-c43","2",2,"1","2","1","large",5,4,FALSE,0,2,2,7.79819782111865
32,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-21.8303061627463
32,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,2,1.6,2.11854411824134
32,"g2-l1-c44","2",2,"1","4","0","large",5,4,FALSE,0,2,1.8,5.11649702597519
32,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-250.075796516334
32,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-4.18462118103047
32,"g2-l1-c45","2",2,"1","4","0","large",5,2,FALSE,0,2,1,12.9315396468712
32,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-11.9227095810465
32,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.6,2.53775983378628
32,"g2-l2-g33","2",2,"2","2","2","large",5,10,FALSE,0,2,1.4,5.46777389812982
32,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2388.75784764881
32,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-24.9552171065492
32,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,3.5440941661073
32,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-511.164730311952
32,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,0.132440568932026
32,"g2-l2-n04","2",2,"2","3","0","large",5,4,FALSE,0,1,0.8,8.00454825548587
32,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-184.774795507307
32,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,1,0.6,-11.8039280917288
32,"g2-l2-n44","2",2,"2","4","0","large",5,2,FALSE,2,1,0.6,2.10785597827881
32,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2574.95153137766
32,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-10.0787852336293
32,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.2,4.23967849890885
32,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2012.44113174687
32,"g3-l3-c54","1",3,"3","6","0","large",5,14,FALSE,4,0,0,-485.465079815755
32,"g3-l3-c54","3",3,"3","6","0","large",5,2,FALSE,2,2,2,3.2989738279719
32,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-2012.31631059106
32,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-126.022200998675
32,"g3-ntc","3",3,"3","4","1","large",5,4,FALSE,0,2,1.6,4.94952263018868
32,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-232.25652821876
32,"g3-tc","1",3,"3","6","2","large",5,6,FALSE,2,1,1,-10.030146564552
32,"g3-tc","3",3,"3","6","2","large",5,6,FALSE,2,2,2,5.16707478489371
32,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2267.2218379457
32,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-780.384376838494
32,"g4-l4-c34","4",4,"4","10","1","large",5,8,FALSE,2,2,1.6,3.32440230508013
32,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1518.693162542
32,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-22.9720751760911
32,"g4-lg","4",4,"4","8","2","large",5,12,FALSE,2,1,1,4.20209655953086
32,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-109.647888881315
32,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,0.8,-20.7327185226579
32,"g4-sg","4",4,"4","8","2","small",5,8,FALSE,2,0,0,4.6453239334321
33,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,3.05902636152013
33,"g1-l1-c3","1",1,"1","1","1","large",5,4,FALSE,0,1,0.8,9.22940460903863
33,"g1-l1-c3","2",1,"1","1","1","large",5,6,FALSE,0,1,0.2,13.7777709932902
33,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-25.3816295228298
33,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.4,2.32481831150654
33,"g1-lg","2",1,"1","2","0","large",5,6,FALSE,0,1,1,7.05255326437732
33,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,-0.045753391683288
33,"g1-sg","1",1,"1","2","0","small",5,4,FALSE,2,1,0.8,11.7539998125106
33,"g1-sg","2",1,"1","2","0","small",5,10,FALSE,2,1,1,17.7766885175946
33,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,2.7765939504935
33,"g2-l1-c33","1",2,"1","1","2","large",5,6,FALSE,0,1,1,8.18936036504445
33,"g2-l1-c33","2",2,"1","1","2","large",5,8,FALSE,0,1,1,11.2991166605803
33,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-15.7797682661777
33,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.6,5.94267265770872
33,"g2-l1-c43","2",2,"1","2","1","large",5,8,FALSE,0,2,1.2,7.84705301311593
33,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-29.8476582504322
33,"g2-l1-c44","1",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-9.74264072882854
33,"g2-l1-c44","2",2,"1","4","0","large",5,4,FALSE,2,1,0.4,6.06296212379739
33,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-293.390162752904
33,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.8,-4.52856172077708
33,"g2-l1-c45","2",2,"1","4","0","large",5,4,FALSE,0,1,0.2,5.64713348044699
33,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-2.07884157358889
33,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.6,2.07148923501771
33,"g2-l2-g33","2",2,"2","2","2","large",5,8,FALSE,0,2,1.6,4.82538450020544
33,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2218.99380095724
33,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-15.9632392714388
33,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,1.68335438752701
33,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-491.657100781989
33,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,-3.47326728883988
33,"g2-l2-n04","2",2,"2","3","0","large",5,4,FALSE,2,1,1,2.51914822331767
33,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-220.188500517361
33,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,2,1.2,-20.8626362784085
33,"g2-l2-n44","2",2,"2","4","0","large",5,2,FALSE,2,1,0.8,1.856854364866
33,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2347.61163475342
33,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-29.8444014975248
33,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.2,4.48433786877083
33,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2137.47845674788
33,"g3-l3-c54","1",3,"3","6","0","large",5,14,FALSE,4,0,0,-525.19264324382
33,"g3-l3-c54","3",3,"3","6","0","large",5,2,FALSE,0,2,2,1.12473207524062
33,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1952.77554645678
33,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-124.612829895848
33,"g3-ntc","3",3,"3","4","1","large",5,6,FALSE,0,3,2.2,5.74741581569536
33,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-143.855733345314
33,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,1,1,-1.17027248110624
33,"g3-tc","3",3,"3","6","2","large",5,6,FALSE,2,2,2,4.64136735981133
33,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2321.43295954761
33,"g4-l4-c34","1",4,"4","10","1","large",5,14,FALSE,2,0,0,-693.786436731324
33,"g4-l4-c34","4",4,"4","10","1","large",5,16,FALSE,2,1,0.4,12.7686896415979
33,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1565.18566364099
33,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-20.5563649159505
33,"g4-lg","4",4,"4","8","2","large",5,10,FALSE,2,2,1.4,7.78590530944413
33,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-110.353365316121
33,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-21.5074523142302
33,"g4-sg","4",4,"4","8","2","small",5,8,FALSE,0,2,0.8,8.02455453859897
34,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,2.22471837351112
34,"g1-l1-c3","1",1,"1","1","1","large",5,4,FALSE,0,1,0.8,6.06514662945924
34,"g1-l1-c3","2",1,"1","1","1","large",5,4,FALSE,0,1,0.4,11.3348082727656
34,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-12.8760846896106
34,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.6,3.90292615000322
34,"g1-lg","2",1,"1","2","0","large",5,6,FALSE,0,2,2,8.56978201464602
34,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,-0.127985678202592
34,"g1-sg","1",1,"1","2","0","small",5,2,FALSE,0,1,1,7.54826534516787
34,"g1-sg","2",1,"1","2","0","small",5,6,FALSE,2,1,0.8,11.7834888126197
34,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,0.82569952129267
34,"g2-l1-c33","1",2,"1","1","2","large",5,6,FALSE,0,1,0.8,8.77129388139561
34,"g2-l1-c33","2",2,"1","1","2","large",5,8,FALSE,0,1,1,15.9070760062334
34,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-14.2743188710128
34,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.4,12.0622418877593
34,"g2-l1-c43","2",2,"1","2","1","large",5,8,FALSE,0,2,1.2,15.4008231942861
34,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-9.60543835428339
34,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,2,1.6,-0.245973329715618
34,"g2-l1-c44","2",2,"1","4","0","large",5,2,FALSE,0,2,1.2,7.51815267366878
34,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-325.058097572794
34,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-26.0360470789676
34,"g2-l1-c45","2",2,"1","4","0","large",5,0,TRUE,0,2,1.8,2.38900635367013
34,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,0.846055478977423
34,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.4,5.79958450986394
34,"g2-l2-g33","2",2,"2","2","2","large",5,8,FALSE,0,2,1.8,9.55623627451227
34,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2373.88516138429
34,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-18.2894600724154
34,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.4,4.38556259510217
34,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-486.200071637407
34,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,-5.02369602808543
34,"g2-l2-n04","2",2,"2","3","0","large",5,6,FALSE,0,1,1,4.47101957818491
34,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-204.56965509177
34,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,1,0.8,-25.3815734906198
34,"g2-l2-n44","2",2,"2","4","0","large",5,0,TRUE,0,2,1.2,7.16259499975427
34,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2499.66476683344
34,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-6.01374517879646
34,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,2,3.33877262738437
34,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,4,0,0,-2211.83102408914
34,"g3-l3-c54","1",3,"3","6","0","large",5,14,FALSE,4,0,0,-576.631801894931
34,"g3-l3-c54","3",3,"3","6","0","large",5,2,FALSE,2,2,2,2.05157576269531
34,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1887.53154971866
34,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-120.193191724045
34,"g3-ntc","3",3,"3","4","1","large",5,4,FALSE,0,3,2.2,7.27273798031381
34,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-244.620279249639
34,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,1,1,-6.26322135204698
34,"g3-tc","3",3,"3","6","2","large",5,4,FALSE,2,2,1.4,12.0973622086592
34,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2106.25695778655
34,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-700.007196193891
34,"g4-l4-c34","4",4,"4","10","1","large",5,4,FALSE,2,2,2,1.40542717929417
34,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1516.66202853706
34,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-29.7482778453745
34,"g4-lg","4",4,"4","8","2","large",5,10,FALSE,2,2,2,4.54981251052112
34,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-87.1779578540513
34,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-11.0580540118493
34,"g4-sg","4",4,"4","8","2","small",5,16,FALSE,0,1,0.2,8.36837609392282
35,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.10700250271705
35,"g1-l1-c3","1",1,"1","1","1","large",5,2,FALSE,0,1,1,4.73260888842404
35,"g1-l1-c3","2",1,"1","1","1","large",5,4,FALSE,0,1,0.6,6.6507457177752
35,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-33.5431307737968
35,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.6,0.861621674271087
35,"g1-lg","2",1,"1","2","0","large",5,2,FALSE,0,2,2,3.73303546780528
35,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,-2.37809777508176
35,"g1-sg","1",1,"1","2","0","small",5,0,TRUE,0,2,1.2,2.61466538574754
35,"g1-sg","2",1,"1","2","0","small",5,4,FALSE,0,2,2,7.01892963573912
35,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,2.45355804679506
35,"g2-l1-c33","1",2,"1","1","2","large",5,4,FALSE,0,1,0.8,8.42223106263819
35,"g2-l1-c33","2",2,"1","1","2","large",5,10,FALSE,0,1,0.6,11.8387880884227
35,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-19.2225925050325
35,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.4,4.41707706939724
35,"g2-l1-c43","2",2,"1","2","1","large",5,6,FALSE,0,2,1.2,9.1995858920436
35,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-36.0692598245471
35,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,2,1.6,-3.92817379140319
35,"g2-l1-c44","2",2,"1","4","0","large",5,6,FALSE,0,1,0.2,3.88291820834498
35,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-297.207835381476
35,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-26.3866821970847
35,"g2-l1-c45","2",2,"1","4","0","large",5,0,TRUE,0,2,1.6,8.14933191070925
35,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-7.39351880115778
35,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.6,5.22140348960451
35,"g2-l2-g33","2",2,"2","2","2","large",5,2,FALSE,0,2,1.8,9.23306557272
35,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2439.29105195401
35,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-18.9663716729946
35,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,2.49243396166247
35,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-418.614532582579
35,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,0.957458853514698
35,"g2-l2-n04","2",2,"2","3","0","large",5,6,FALSE,0,1,1,5.00723587459814
35,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-205.565028834788
35,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,1,0.6,-20.3201811709634
35,"g2-l2-n44","2",2,"2","4","0","large",5,6,FALSE,2,1,0.6,2.08524393056443
35,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2420.50396878075
35,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-5.65182032566952
35,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.2,4.1365867427352
35,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,4,0,0,-2161.20885689173
35,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,2,0,0,-614.173653433779
35,"g3-l3-c54","3",3,"3","6","0","large",5,2,FALSE,2,2,2,2.29105248369541
35,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1958.86297183847
