"irep","net","h_search","trueh","level","num_dtrees","num_mincyclesize3","gamma","ngraphs","min_nethw","atleastonehashmatch","min_treehw","max_ndisplayed","mean_ndisplayed","relativell"
2,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-1.77986218424278
2,"g2-l2-n46","2",2,"2","4","0","large",155,0,TRUE,0,2,1.67741935483871,2.92481915370385
2,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2123.41686315049
2,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,4,0,0,-586.12833131863
2,"g3-l3-c54","3",3,"3","6","0","large",177,0,TRUE,0,4,1.84745762711864,1.79047637913004
2,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-2004.53165451241
2,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-105.944974105684
2,"g3-ntc","3",3,"3","4","1","large",578,0,FALSE,0,4,2.24740484429066,5.63168084717124
2,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-191.04278102266
2,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,1,1,-8.00843608700604
2,"g3-tc","3",3,"3","6","2","large",787,0,FALSE,0,4,1.72426937738247,6.1812299577741
2,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2137.96048051452
2,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-670.617632668545
2,"g4-l4-c34","4",4,"4","10","1","large",556,2,FALSE,0,4,2.01618705035971,2.8626047730066
2,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1436.61991772852
2,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-28.5304559005108
2,"g4-lg","4",4,"4","8","2","large",952,2,FALSE,0,4,1.53361344537815,2.52060514341801
2,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.2,-83.9079108113687
2,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-8.04610586031691
2,"g4-sg","4",4,"4","8","2","small",3756,2,FALSE,0,2,1.25053248136315,3.53264659718412
3,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.43288053445101
3,"g1-l1-c3","1",1,"1","1","1","large",121,2,FALSE,0,2,0.950413223140496,8.43014553006809
3,"g1-l1-c3","2",1,"1","1","1","large",2864,2,FALSE,0,2,0.846019553072626,10.6294797912143
3,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-17.8636990940243
3,"g1-lg","1",1,"1","2","0","large",9,0,TRUE,0,2,1.33333333333333,4.8935443694759
3,"g1-lg","2",1,"1","2","0","large",585,0,TRUE,0,2,1.2957264957265,7.82398852561348
3,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,-0.313903835445032
3,"g1-sg","1",1,"1","2","0","small",124,0,TRUE,0,2,0.943548387096774,4.08371596862182
3,"g1-sg","2",1,"1","2","0","small",2230,2,FALSE,0,2,0.885201793721973,6.7415461430547
3,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,1.31174253462327
3,"g2-l1-c33","1",2,"1","1","2","large",122,2,FALSE,0,2,0.991803278688525,5.04918434586465
3,"g2-l1-c33","2",2,"1","1","2","large",2242,2,FALSE,0,2,0.887600356824264,7.91304747453659
3,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-11.7806931266027
3,"g2-l1-c43","1",2,"1","2","1","large",18,2,FALSE,0,2,1.05555555555556,2.74584662879991
3,"g2-l1-c43","2",2,"1","2","1","large",258,2,FALSE,0,2,1.17054263565891,12.2653728427377
3,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-16.5678427017218
3,"g2-l1-c44","1",2,"1","4","0","large",13,2,FALSE,0,2,1.23076923076923,0.109276348166608
3,"g2-l1-c44","2",2,"1","4","0","large",586,0,TRUE,0,2,1.27474402730375,7.66937595108142
3,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-314.192965100453
3,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-27.0606148065592
3,"g2-l1-c45","2",2,"1","4","0","large",20,0,TRUE,0,2,1.4,6.77922070641736
3,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-3.16548766389819
3,"g2-l2-g33","1",2,"2","2","2","large",121,2,FALSE,0,2,0.942148760330578,4.49695917154728
3,"g2-l2-g33","2",2,"2","2","2","large",1345,2,FALSE,0,2,0.875836431226766,10.5157784726503
3,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2433.63256000808
3,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-27.2188263950068
3,"g2-l2-g46","2",2,"2","4","0","large",13,0,TRUE,0,2,1.23076923076923,2.96163016913888
3,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-386.5521928488
3,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,-4.44499548038126
3,"g2-l2-n04","2",2,"2","3","0","large",48,0,TRUE,0,2,0.979166666666667,9.56836451093712
3,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-200.031216305267
3,"g2-l2-n44","1",2,"2","4","0","large",11,2,FALSE,0,2,1.27272727272727,-5.4632318586772
3,"g2-l2-n44","2",2,"2","4","0","large",149,0,TRUE,0,2,0.885906040268456,5.75691732960393
3,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2519.9453764101
3,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-9.39090907051035
3,"g2-l2-n46","2",2,"2","4","0","large",5,2,FALSE,0,2,1.2,16.5828120714247
3,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2108.12543206724
3,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,4,0,0,-644.52140412329
3,"g3-l3-c54","3",3,"3","6","0","large",25,0,TRUE,0,4,2.2,8.29304001720881
3,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-2019.8360991602
3,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-142.924769347262
3,"g3-ntc","3",3,"3","4","1","large",174,0,TRUE,0,4,2.04022988505747,3.11020034659636
3,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-208.999584397422
3,"g3-tc","1",3,"3","6","2","large",5,6,FALSE,2,1,1,-16.9965530638826
3,"g3-tc","3",3,"3","6","2","large",367,0,TRUE,0,4,1.56675749318801,6.46889281305809
3,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2265.47301094255
3,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-721.670366028272
3,"g4-l4-c34","4",4,"4","10","1","large",215,0,TRUE,0,4,1.93023255813953,4.62796846539304
3,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1603.05897171051
3,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-15.4661141924411
3,"g4-lg","4",4,"4","8","2","large",1702,2,FALSE,0,4,1.3331374853114,2.31057086930711
3,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-91.9108738822302
3,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-8.45162514640155
